# t 	 Sigma_L 	 Sigma_R 	 ILR 
1.931	1.3400000000000007	2.040000000000001	-0.005905236245575627
1.932	1.3400000000000007	2.040000000000001	-0.0059693386397541084
1.933	1.3400000000000007	2.040000000000001	-0.006031374486795683
1.934	1.3400000000000007	2.040000000000001	-0.006091343786699968
1.935	1.3400000000000007	2.040000000000001	-0.006149246539467083
1.936	1.3400000000000007	2.040000000000001	-0.006205082745097007
1.937	1.3600000000000008	2.040000000000001	0.013919265507952446
1.938	1.3600000000000008	2.040000000000001	0.013885080446012388
1.939	1.3600000000000008	2.040000000000001	0.013852638914331522
1.94	1.3600000000000008	2.040000000000001	0.013821940912909458
1.941	1.3600000000000008	2.040000000000001	0.01379298644174651
1.942	1.3600000000000008	2.040000000000001	0.013765775500842563
1.943	1.3600000000000008	2.040000000000001	0.013740308090197557
1.944	1.3600000000000008	2.040000000000001	0.01371658420981165
1.945	1.3600000000000008	2.040000000000001	0.013694603859684715
1.946	1.3600000000000008	2.040000000000001	0.013674367039816823
1.947	1.3600000000000008	2.040000000000001	0.013655873750207796
1.948	1.3600000000000008	2.040000000000001	0.01363912399085784
1.949	1.3600000000000008	2.040000000000001	0.013624117761766912
1.95	1.3600000000000008	2.040000000000001	0.013610855062934909
1.951	1.3600000000000008	2.040000000000001	0.013599335894362023
1.952	1.3600000000000008	2.040000000000001	0.013589560256048043
1.953	1.3600000000000008	2.040000000000001	0.013581528147993143
1.954	1.3600000000000008	2.040000000000001	0.013575239570197116
1.955	1.3600000000000008	2.040000000000001	0.013570694522660333
1.956	1.3600000000000008	2.040000000000001	0.01356789300538229
1.957	1.3600000000000008	2.040000000000001	0.013566835018363477
1.958	1.3600000000000008	2.040000000000001	0.013567520561603477
1.959	1.3600000000000008	2.040000000000001	0.013569949635102545
1.96	1.3600000000000008	2.040000000000001	0.013574122238860653
1.961	1.3600000000000008	2.040000000000001	0.013580038372877702
1.962	1.3600000000000008	2.040000000000001	0.013587698037153751
1.963	1.3600000000000008	2.040000000000001	0.013597101231688873
1.964	1.3600000000000008	2.040000000000001	0.013608247956482931
1.965	1.3600000000000008	2.040000000000001	0.013621138211535955
1.966	1.3600000000000008	2.040000000000001	0.013635771996848057
1.967	1.3600000000000008	2.040000000000001	0.013652149312419122
1.968	1.3600000000000008	2.040000000000001	0.013670270158249256
1.969	1.3600000000000008	2.040000000000001	0.013690134534338316
1.97	1.3600000000000008	2.040000000000001	0.013711742440686472
1.971	1.3600000000000008	2.040000000000001	0.013735093877293556
1.972	1.3600000000000008	2.040000000000001	0.013760188844159645
1.973	1.3600000000000008	2.040000000000001	0.013787027341284782
1.974	1.3600000000000008	2.040000000000001	0.013815609368668873
1.975	1.3600000000000008	2.040000000000001	0.013845934926311977
1.976	1.3800000000000008	2.040000000000001	-0.019206299756376208
1.977	1.3800000000000008	2.040000000000001	-0.019169467174813746
1.978	1.3800000000000008	2.040000000000001	-0.01913056804611426
1.979	1.3800000000000008	2.040000000000001	-0.01908960237027756
1.98	1.3800000000000008	2.040000000000001	-0.019046570147303772
1.981	1.3800000000000008	2.040000000000001	-0.019001471377192783
1.982	1.3800000000000008	2.040000000000001	-0.01895430605994472
1.983	1.3800000000000008	2.040000000000001	-0.018905074195559507
1.984	1.3800000000000008	2.040000000000001	-0.018853775784037095
1.985	1.3800000000000008	2.040000000000001	-0.018800410825377582
1.986	1.3800000000000008	2.040000000000001	-0.018744979319580996
1.987	1.3800000000000008	2.040000000000001	-0.018687481266647123
1.988	1.3800000000000008	2.040000000000001	-0.01862791666657616
1.989	1.3800000000000008	2.040000000000001	-0.018566285519368154
1.99	1.3800000000000008	2.040000000000001	-0.01850258782502289
1.991	1.3800000000000008	2.040000000000001	-0.01843682358354037
1.992	1.3800000000000008	2.040000000000001	-0.018368992794920967
1.993	1.3800000000000008	2.040000000000001	-0.018299095459164305
1.994	1.3800000000000008	2.040000000000001	-0.018227131576270372
1.995	1.3800000000000008	2.040000000000001	-0.01815310114623954
1.996	1.3800000000000008	2.040000000000001	-0.018077004169071372
1.997	1.3800000000000008	2.040000000000001	-0.017998840644766187
1.998	1.3800000000000008	2.040000000000001	-0.01791861057332376
1.999	1.3800000000000008	2.040000000000001	-0.017836313954744224
2.0	1.3800000000000008	2.040000000000001	-0.017751950789027575
2.001	1.3800000000000008	2.040000000000001	-0.01766552107617371
2.0020000000000002	1.3800000000000008	2.040000000000001	-0.017577024816182778
2.003	1.3800000000000008	2.040000000000001	-0.017486462009054776
2.004	1.3800000000000008	2.040000000000001	-0.01739383265478938
2.005	1.3800000000000008	2.040000000000001	-0.017299136753387106
2.0060000000000002	1.3800000000000008	2.040000000000001	-0.01720237430484757
2.007	1.3800000000000008	2.040000000000001	-0.017103545309170964
2.008	1.3800000000000008	2.040000000000001	-0.017002649766357104
2.009	1.3800000000000008	2.040000000000001	-0.016899687676406122
2.0100000000000002	1.3800000000000008	2.040000000000001	-0.016794659039318066
2.011	1.3800000000000008	2.040000000000001	-0.016687563855092735
2.012	1.3800000000000008	2.040000000000001	-0.01657840212373034
2.013	1.3800000000000008	2.040000000000001	-0.016467173845230866
2.0140000000000002	1.3800000000000008	2.040000000000001	-0.016353879019594193
2.015	1.3800000000000008	2.040000000000001	-0.016238517646820383
2.016	1.3800000000000008	2.040000000000001	-0.01612108972690935
2.017	1.3800000000000008	2.040000000000001	-0.01600159525986124
2.0180000000000002	1.3800000000000008	2.040000000000001	-0.01588003424567606
2.019	1.3800000000000008	2.040000000000001	-0.01575640668435363
2.02	1.4000000000000008	2.040000000000001	-0.0283883646190624
2.021	1.4000000000000008	2.040000000000001	-0.028288718774331853
2.0220000000000002	1.4000000000000008	2.040000000000001	-0.028187329399342313
2.023	1.4000000000000008	2.040000000000001	-0.028084196494093893
2.024	1.4000000000000008	2.040000000000001	-0.02797932005858646
2.025	1.4000000000000008	2.040000000000001	-0.027872700092819908
2.0260000000000002	1.4000000000000008	2.040000000000001	-0.027764336596794486
2.027	1.4000000000000008	2.040000000000001	-0.02765422957050996
2.028	1.4000000000000008	2.040000000000001	-0.027542379013966563
2.029	1.4200000000000008	2.040000000000001	-0.057835951150186866
2.0300000000000002	1.4200000000000008	2.040000000000001	-0.057729791383074325
2.031	1.4200000000000008	2.040000000000001	-0.057621565068824654
2.032	1.4200000000000008	2.040000000000001	-0.057511272207437805
2.033	1.4200000000000008	2.040000000000001	-0.05739891279891387
2.0340000000000003	1.4200000000000008	2.040000000000001	-0.057284486843252755
2.035	1.4200000000000008	2.040000000000001	-0.05716799434045448
2.036	1.4200000000000008	2.040000000000001	-0.057049435290518924
2.037	1.4200000000000008	2.040000000000001	-0.05692880969344645
2.0380000000000003	1.4200000000000008	2.040000000000001	-0.056806117549236805
2.039	1.4200000000000008	2.040000000000001	-0.05668135885788995
2.04	1.4200000000000008	2.040000000000001	-0.05655453361940592
2.041	1.4200000000000008	2.040000000000001	-0.05642564183378483
2.0420000000000003	1.4200000000000008	2.040000000000001	-0.05629468350102655
2.043	1.4200000000000008	2.040000000000001	-0.05616165862113107
2.044	1.4200000000000008	2.040000000000001	-0.05602656719409861
2.045	1.4400000000000008	2.040000000000001	-0.057095783113849635
2.0460000000000003	1.4400000000000008	2.040000000000001	-0.057216844269099607
2.047	1.4400000000000008	2.040000000000001	-0.05733551586033434
2.048	1.4400000000000008	2.060000000000001	-0.03662106350237862
2.049	1.4400000000000008	2.060000000000001	-0.03688763866143032
2.05	1.4400000000000008	2.060000000000001	-0.037151501239588644
2.051	1.4400000000000008	2.060000000000001	-0.0374126512368537
2.052	1.4400000000000008	2.060000000000001	-0.037671088653225084
2.053	1.4400000000000008	2.060000000000001	-0.03792681348870323
2.054	1.4400000000000008	2.060000000000001	-0.03817982574328782
2.055	1.4400000000000008	2.060000000000001	-0.038430125416979044
2.056	1.4400000000000008	2.060000000000001	-0.03867771250977698
2.057	1.4400000000000008	2.060000000000001	-0.03892258702168119
2.058	1.4400000000000008	2.060000000000001	-0.039164748952692216
2.059	1.4400000000000008	2.060000000000001	-0.03940419830280974
2.06	1.4400000000000008	2.060000000000001	-0.039640935072033825
2.061	1.4400000000000008	2.060000000000001	-0.03987495926036461
2.062	1.4400000000000008	2.060000000000001	-0.040106270867801844
2.063	1.4400000000000008	2.060000000000001	-0.04033486989434566
2.064	1.4400000000000008	2.060000000000001	-0.040560756339996
2.065	1.4400000000000008	2.060000000000001	-0.040783930204752974
2.066	1.4400000000000008	2.060000000000001	-0.041004391488616496
2.067	1.4400000000000008	2.080000000000001	-0.02472660448494675
2.068	1.4400000000000008	2.080000000000001	-0.02498995899420743
2.069	1.4400000000000008	2.080000000000001	-0.02525092393945286
2.07	1.4400000000000008	2.080000000000001	-0.02550949932068299
2.071	1.4400000000000008	2.080000000000001	-0.025765685137897933
2.072	1.4400000000000008	2.080000000000001	-0.026019481391097513
2.073	1.4400000000000008	2.080000000000001	-0.026270888080281902
2.074	1.4400000000000008	2.080000000000001	-0.026519905205450788
2.075	1.4400000000000008	2.080000000000001	-0.026766532766604584
2.076	1.4600000000000009	2.080000000000001	-0.04280117160059998
2.077	1.4600000000000009	2.080000000000001	-0.042978566693052556
2.078	1.4600000000000009	2.080000000000001	-0.043153895238367955
2.079	1.4600000000000009	2.080000000000001	-0.043327157236546184
2.08	1.4600000000000009	2.080000000000001	-0.04349835268758734
2.081	1.4600000000000009	2.080000000000001	-0.043667481591491426
2.082	1.4600000000000009	2.080000000000001	-0.043834543948258274
2.083	1.4600000000000009	2.080000000000001	-0.04399953975788793
2.084	1.4600000000000009	2.080000000000001	-0.04416246902038051
2.085	1.4600000000000009	2.080000000000001	-0.04432333173573593
2.086	1.4600000000000009	2.080000000000001	-0.04448212790395424
2.087	1.4600000000000009	2.080000000000001	-0.04463885752503531
2.088	1.4600000000000009	2.080000000000001	-0.04479352059897932
2.089	1.4600000000000009	2.080000000000001	-0.0449461171257862
2.09	1.4600000000000009	2.080000000000001	-0.04509664710545585
2.091	1.4600000000000009	2.080000000000001	-0.04524511053798849
2.092	1.4600000000000009	2.100000000000001	-0.07183695749019851
2.093	1.4600000000000009	2.100000000000001	-0.07208260217461074
2.094	1.4600000000000009	2.100000000000001	-0.0723265033287639
2.095	1.4600000000000009	2.100000000000001	-0.072568660952658
2.096	1.4600000000000009	2.100000000000001	-0.07280907504629323
2.097	1.4600000000000009	2.100000000000001	-0.07304774560966935
2.098	1.4600000000000009	2.100000000000001	-0.07328467264278657
2.099	1.4600000000000009	2.100000000000001	-0.07351985614564464
2.1	1.4600000000000009	2.100000000000001	-0.07375329611824392
2.101	1.4600000000000009	2.100000000000001	-0.07398499256058401
2.102	1.4600000000000009	2.100000000000001	-0.07421494547266523
2.103	1.4600000000000009	2.100000000000001	-0.07444315485448745
2.104	1.4600000000000009	2.100000000000001	-0.07466962070605063
2.105	1.4600000000000009	2.100000000000001	-0.07489434302735472
2.106	1.4600000000000009	2.100000000000001	-0.07511732181839988
2.107	1.4600000000000009	2.100000000000001	-0.07533855707918612
2.108	1.4600000000000009	2.100000000000001	-0.07555804880971317
2.109	1.4600000000000009	2.100000000000001	-0.07577579700998123
2.11	1.4600000000000009	2.100000000000001	-0.07599180167999042
2.111	1.4600000000000009	2.100000000000001	-0.07620606281974071
2.112	1.4600000000000009	2.100000000000001	-0.07641858042923173
2.113	1.4600000000000009	2.120000000000001	-0.05887990726941022
2.114	1.4600000000000009	2.120000000000001	-0.05896782718200391
2.115	1.4600000000000009	2.120000000000001	-0.0590543265812167
2.116	1.4600000000000009	2.120000000000001	-0.05913940546704856
2.117	1.4600000000000009	2.120000000000001	-0.05922306383949949
2.118	1.4600000000000009	2.120000000000001	-0.05930530169856975
2.119	1.4600000000000009	2.120000000000001	-0.05938611904425904
2.12	1.4600000000000009	2.120000000000001	-0.05946551587656754
