# t 	 SC 	 SH 	 IHC 
5.234	8.069999999999999	18.015000000000008	-0.0703090879968115
5.235	8.069999999999999	18.015000000000008	-0.069834437705876
5.236	8.069999999999999	18.015000000000008	-0.06934943444788472
5.237	8.075	18.02500000000001	-0.0444147899001211
5.238	8.075	18.02500000000001	-0.043866416870505756
5.239	8.08	18.03000000000001	-0.06513195922783756
5.24	8.084999999999999	18.03000000000001	-0.08275825405437252
5.2410000000000005	8.084999999999999	18.04000000000001	-0.07002746959918303
5.242	8.084999999999999	18.055000000000007	-0.04538015509403996
5.243	8.094999999999999	18.055000000000007	-0.024315656516207762
5.244	8.094999999999999	18.055000000000007	-0.023796060431603233
5.245	8.094999999999999	18.06500000000001	0.004927147237106688
5.246	8.094999999999999	18.06500000000001	0.005338708460227548
5.247	8.094999999999999	18.070000000000007	-0.001329721036353787
5.248	8.094999999999999	18.07500000000001	-0.011752996493294504
5.249	8.1	18.07500000000001	-0.044126867959753166
5.25	8.1	18.07500000000001	-0.04381278889124389
5.251	8.1	18.07500000000001	-0.04348835685567963
5.252	8.1	18.07500000000001	-0.04315357185305846
5.253	8.1	18.08000000000001	-0.04425375056859317
5.2540000000000004	8.1	18.08000000000001	-0.043895306694002934
5.255	8.1	18.08500000000001	-0.05446300085408956
5.256	8.1	18.090000000000014	-0.05071640549059053
5.257	8.1	18.095000000000013	-0.0460178670451067
5.258	8.104999999999999	18.100000000000012	-0.05709676238979622
5.259	8.104999999999999	18.10500000000001	-0.06003649274943808
5.26	8.104999999999999	18.10500000000001	-0.059759364290639924
5.261	8.104999999999999	18.10500000000001	-0.05947206449578847
5.2620000000000005	8.104999999999999	18.11000000000001	-0.05470133769360164
5.263	8.104999999999999	18.11500000000001	-0.06648620076398319
5.264	8.104999999999999	18.120000000000008	-0.07504886283342665
5.265	8.11	18.125000000000007	-0.07276720385461594
5.266	8.11	18.130000000000006	-0.07326021760646076
5.267	8.114999999999998	18.140000000000008	-0.06054596853530482
5.268	8.114999999999998	18.140000000000008	-0.06017781834504257
5.269	8.12	18.140000000000008	-0.06756609612260898
5.2700000000000005	8.12	18.150000000000006	-0.08360976907540969
5.271	8.124999999999998	18.150000000000006	-0.04269813813972255
5.272	8.129999999999999	18.150000000000006	-0.06395008712354988
5.273	8.129999999999999	18.155000000000005	-0.08540772825459234
5.274	8.129999999999999	18.160000000000004	-0.07824931113786923
5.275	8.129999999999999	18.165000000000003	-0.09273145668108984
5.276	8.129999999999999	18.170000000000005	-0.07959650301236806
5.277	8.129999999999999	18.170000000000005	-0.07935313916150993
5.2780000000000005	8.129999999999999	18.175000000000004	-0.07353190016709353
5.279	8.129999999999999	18.180000000000007	-0.07313773685905646
5.28	8.134999999999998	18.180000000000007	-0.05233566041515013
5.281	8.139999999999999	18.180000000000007	-0.06571847069481469
5.282	8.145	18.180000000000007	-0.08910669228313893
5.283	8.145	18.180000000000007	-0.08890203639788047
5.284	8.145	18.180000000000007	-0.08868630102156297
5.285	8.145	18.180000000000007	-0.08845948615418583
5.2860000000000005	8.145	18.180000000000007	-0.08822159179574772
5.287	8.155	18.185000000000006	-0.029791417180491803
5.288	8.155	18.185000000000006	-0.029271846916053237
5.289	8.159999999999998	18.190000000000005	-0.03710123981027595
5.29	8.165	18.195000000000004	-0.0052643445971893715
5.291	8.165	18.205000000000005	-0.001478091812861848
5.292	8.17	18.215000000000003	-0.039304702883426704
5.293	8.17	18.225000000000005	-0.02498977328819263
5.2940000000000005	8.17	18.225000000000005	-0.02436801420683704
5.295	8.174999999999999	18.225000000000005	-0.025379559091860127
5.296	8.174999999999999	18.225000000000005	-0.024824119696614563
5.297	8.174999999999999	18.230000000000004	-0.0009506165200119931
5.298	8.174999999999999	18.235000000000007	0.015060072448491044
5.299	8.174999999999999	18.235000000000007	0.01549571856946308
5.3	8.18	18.240000000000006	0.0193727345214654
5.301	8.18	18.240000000000006	0.01978804822273353
5.3020000000000005	8.18	18.245000000000005	0.01299865110581834
5.303	8.18	18.250000000000004	-0.0012508488103840504
5.304	8.18	18.250000000000004	-0.0008103312093782483
5.305	8.18	18.26	-0.036324779702580634
5.306	8.18	18.26	-0.03606683161599622
5.307	8.18	18.265000000000004	-0.05077041169925996
5.308	8.18	18.270000000000003	-0.03859330766461043
5.309	8.185	18.280000000000005	-0.027074869698882634
5.3100000000000005	8.185	18.280000000000005	-0.026598528869373375
5.311	8.19	18.280000000000005	-0.02612160134036863
5.312	8.195	18.285000000000004	-0.009734253135813248
5.313	8.195	18.295000000000005	-0.005755574963860463
5.314	8.195	18.300000000000008	-0.04175577383189477
5.315	8.2	18.300000000000008	-0.05089017377732037
5.316	8.2	18.300000000000008	-0.050270231245246905
5.317	8.2	18.305000000000007	-0.064263737968579
5.3180000000000005	8.2	18.305000000000007	-0.0635353842974092
5.319	8.2	18.310000000000006	-0.07750745856262574
5.32	8.205	18.310000000000006	-0.09888952168297119
5.321	8.205	18.31500000000001	-0.0913030003555279
5.322	8.209999999999999	18.31500000000001	-0.0929105302550528
5.323	8.209999999999999	18.31500000000001	-0.09207786598132908
5.324	8.209999999999999	18.31500000000001	-0.09123412221654545
5.325	8.209999999999999	18.31500000000001	-0.09037929896070256
5.3260000000000005	8.209999999999999	18.320000000000007	-0.07787320072752146
5.327	8.209999999999999	18.320000000000007	-0.07699543266252239
5.328	8.209999999999999	18.320000000000007	-0.07610640347546203
5.329	8.209999999999999	18.325000000000006	-0.07308726539969591
5.33	8.209999999999999	18.330000000000005	-0.06870393992970153
5.331	8.209999999999999	18.330000000000005	-0.06786314490348765
5.332	8.209999999999999	18.330000000000005	-0.0670114520172147
5.333	8.215	18.335000000000008	-0.07698959079194578
5.3340000000000005	8.215	18.335000000000008	-0.07608162131248025
5.335	8.215	18.335000000000008	-0.07516239071095432
5.336	8.219999999999999	18.335000000000008	-0.08960937378085133
5.337	8.219999999999999	18.335000000000008	-0.08865521685234394
5.338	8.219999999999999	18.335000000000008	-0.087689980432776
5.339	8.219999999999999	18.340000000000007	-0.08943162717097607
5.34	8.225	18.340000000000007	-0.09706834334356916
5.341	8.225	18.345000000000006	-0.09701614890395896
5.3420000000000005	8.225	18.345000000000006	-0.0960625695563199
5.343	8.225	18.355000000000008	-0.1049364269399374
5.344	8.225	18.355000000000008	-0.10388167508415075
5.345	8.229999999999999	18.365000000000006	-0.0852936247698756
5.346	8.229999999999999	18.370000000000005	-0.08213038788025373
5.347	8.229999999999999	18.370000000000005	-0.08105869426255914
5.348	8.235	18.370000000000005	-0.07491100226277123
5.349	8.235	18.370000000000005	-0.07371038549797422
5.3500000000000005	8.24	18.375000000000004	-0.08896151883085548
5.351	8.24	18.385000000000005	-0.10256621203331197
5.352	8.24	18.390000000000004	-0.10435006675137927
5.353	8.24	18.395000000000007	-0.08546796747558999
5.354	8.24	18.400000000000006	-0.07791670265821223
5.355	8.24	18.400000000000006	-0.07704487387372999
5.356	8.24	18.400000000000006	-0.07616178396718722
5.357	8.24	18.40500000000001	-0.07638684315941435
5.3580000000000005	8.245	18.40500000000001	-0.06400623957248133
5.359	8.25	18.410000000000007	-0.08505280680321373
5.36	8.25	18.410000000000007	-0.08430783632717524
5.361	8.254999999999999	18.425000000000008	-0.08274811888340053
5.362	8.26	18.425000000000008	-0.08969676015176206
5.363	8.26	18.425000000000008	-0.08891259807612112
5.364	8.26	18.43000000000001	-0.10179238066211492
5.365	8.26	18.43000000000001	-0.10111536456677724
5.3660000000000005	8.26	18.450000000000006	-0.12914477460184712
5.367	8.26	18.460000000000008	-0.11521283714873178
5.368	8.26	18.460000000000008	-0.11462892047297091
5.369	8.26	18.475000000000005	-0.0882341691965978
5.37	8.26	18.480000000000008	-0.102562122672045
5.371	8.26	18.480000000000008	-0.10209192279457598
5.372	8.26	18.480000000000008	-0.10161118831905117
5.373	8.26	18.480000000000008	-0.10111991924546818
5.3740000000000006	8.26	18.485000000000007	-0.08392819709172085
5.375	8.27	18.490000000000006	-0.05332512415829253
5.376	8.27	18.490000000000006	-0.05298668597744373
5.377	8.275	18.490000000000006	-0.020038530615835562
5.378	8.28	18.490000000000006	-0.031934268052418946
5.3790000000000004	8.28	18.490000000000006	-0.031684883555720814
5.38	8.28	18.490000000000006	-0.031424964460966154
5.381	8.28	18.495000000000005	-0.05343087893123026
5.382	8.285	18.495000000000005	-0.04347050875362628
5.383	8.285	18.495000000000005	-0.04323348528840801
5.384	8.29	18.495000000000005	-0.04963947001820143
5.385	8.295	18.495000000000005	-0.012450199373403345
5.386	8.295	18.495000000000005	-0.012130538116021383
5.3870000000000005	8.295	18.495000000000005	-0.011801068784585714
5.388	8.295	18.500000000000004	-0.004810482066743116
5.389	8.295	18.510000000000005	-0.02203037363982692
5.39	8.3	18.510000000000005	-0.008892497193192642
5.391	8.3	18.510000000000005	-0.00845215794783502
5.392	8.3	18.510000000000005	-0.008002373890427683
5.393	8.305	18.510000000000005	-0.014036300481361202
5.394	8.305	18.530000000000005	0.03595825911959637
5.3950000000000005	8.305	18.530000000000005	0.03630146021104677
5.396	8.31	18.530000000000005	0.05919707331611085
5.397	8.31	18.530000000000005	0.059680074107764686
5.398	8.31	18.540000000000003	0.016698643284210196
5.399	8.31	18.540000000000003	0.017198943857497637
5.4	8.31	18.555000000000003	-0.011551791009831433
5.401	8.31	18.555000000000003	-0.011002177333368682
5.402	8.31	18.560000000000006	-0.01445569307307687
5.4030000000000005	8.31	18.560000000000006	-0.013845299493657953
5.404	8.315000000000001	18.560000000000006	-0.007436943203042334
5.405	8.315000000000001	18.560000000000006	-0.006772548600641318
5.406	8.32	18.560000000000006	0.0038764546021475554
5.407	8.325	18.570000000000004	-0.0017791194916469133
5.408	8.325	18.570000000000004	-0.0013144985758994782
5.409	8.33	18.570000000000004	-0.007879057683488497
5.41	8.33	18.575000000000003	-0.014432736717885336
5.4110000000000005	8.33	18.585000000000004	-0.01687408909810302
5.412	8.334999999999999	18.590000000000007	-0.030224527003305662
5.413	8.334999999999999	18.600000000000005	-0.02539298755532607
5.414	8.334999999999999	18.605000000000004	-0.017236031236634156
5.415	8.334999999999999	18.610000000000003	-0.02147360469541322
5.416	8.334999999999999	18.610000000000003	-0.02097809665803907
5.417	8.334999999999999	18.610000000000003	-0.020471872391607207
5.418	8.344999999999999	18.615000000000002	-0.012660276292468381
5.4190000000000005	8.344999999999999	18.625	-0.014133980020038905
5.42	8.344999999999999	18.63	0.010356931590305443
5.421	8.344999999999999	18.63	0.011052573571727592
5.422	8.355	18.63	0.07458362909712823
5.423	8.355	18.635	0.07555632473158924
5.424	8.365	18.64	0.08668090425410103
5.425	8.365	18.64	0.08730691389950405
5.426	8.365	18.64	0.08794327651196311
5.4270000000000005	8.365	18.645	0.07886132280092148
5.428	8.37	18.645	0.043023280385590446
5.429	8.37	18.65	0.02555305846451182
5.43	8.37	18.654999999999998	0.02508039516862258
5.431	8.37	18.66	0.00942636790540144
5.432	8.375	18.66	-0.005214767880181492
5.433	8.375	18.66	-0.004522070735270001
5.434	8.375	18.665	-0.022198956052676633
5.4350000000000005	8.375	18.67	-0.023823752653414673
5.436	8.375	18.67	-0.02323461703104908
5.437	8.375	18.680000000000003	-0.03778282059795238
5.438	8.375	18.680000000000003	-0.03719243708534056
5.439	8.375	18.685000000000002	-0.034385285978002694
5.44	8.375	18.69	-0.05314337926447499
5.441	8.375	18.69	-0.05256143571218695
5.442	8.375	18.695	-0.04383103525266513
5.4430000000000005	8.375	18.700000000000003	-0.04082549249373958
5.444	8.38	18.71	-0.07104885102021886
5.445	8.385	18.715000000000003	-0.04922507010152302
5.446	8.385	18.720000000000002	-0.057339479603821075
5.447	8.385	18.730000000000004	-0.10647482379400228
5.448	8.385	18.730000000000004	-0.10609648336879636
5.449	8.39	18.735000000000003	-0.09659481947848834
5.45	8.395	18.740000000000006	-0.10523410714842268
5.4510000000000005	8.395	18.745000000000005	-0.11498565181847001
5.452	8.4	18.755000000000006	-0.140696810056495
5.453	8.405	18.755000000000006	-0.11333495172650045
5.454	8.405	18.760000000000005	-0.12363874100151463
5.455	8.405	18.765000000000004	-0.11378438807993094
5.456	8.405	18.775000000000006	-0.12450833082244517
5.457	8.41	18.775000000000006	-0.12242912411941301
5.458	8.415	18.78000000000001	-0.12881799220329115
5.4590000000000005	8.42	18.785000000000007	-0.07391360317958127
5.46	8.42	18.785000000000007	-0.07354080865184098
5.461	8.425	18.785000000000007	-0.057258452160423065
5.462	8.43	18.79000000000001	-0.027026976102446837
5.463	8.43	18.79500000000001	-0.02521480902643257
5.464	8.43	18.800000000000008	-0.02711550146933442
5.465	8.43	18.80500000000001	-0.04945748696959182
5.466	8.44	18.81000000000001	-0.013915597894879145
5.4670000000000005	8.445	18.81000000000001	-0.0038966631060425305
5.468	8.445	18.81000000000001	-0.0036666933743167984
5.469	8.445	18.81000000000001	-0.003425280889530369
5.47	8.445	18.81000000000001	-0.003172425651681146
5.471	8.445	18.81500000000001	0.020897494935206068
5.472	8.45	18.81500000000001	0.04553193793382816
5.473	8.45	18.81500000000001	0.04572882928061257
5.474	8.45	18.820000000000007	0.058503608381724415
5.4750000000000005	8.45	18.84000000000001	0.07006101412632845
5.476	8.45	18.85500000000001	0.03895748218902481
5.477	8.45	18.86500000000001	0.0724406351484247
5.478	8.45	18.870000000000008	0.0613920643403897
5.479	8.45	18.87500000000001	0.06229621940829097
5.48	8.45	18.88000000000001	0.09102361025040054
5.481	8.45	18.89000000000001	0.08189868906499176
5.482	8.455	18.89000000000001	0.07662675751074655
5.4830000000000005	8.455	18.89500000000001	0.060029374516212375
5.484	8.455	18.89500000000001	0.06039764529558943
5.485	8.455	18.89500000000001	0.060777903721031507
5.486	8.455	18.90000000000001	0.0518280216298832
5.487	8.455	18.90000000000001	0.052259141325050884
5.488	8.459999999999999	18.90000000000001	0.05439461011631272
5.489	8.465	18.90000000000001	0.08610324789604402
5.49	8.469999999999999	18.90000000000001	0.1178238733218406
5.4910000000000005	8.469999999999999	18.90500000000001	0.10456884675111763
5.492	8.474999999999998	18.91000000000001	0.07217777011808867
5.493	8.479999999999999	18.91000000000001	0.07429483633137268
5.494	8.479999999999999	18.91000000000001	0.07485213087688394
5.495	8.479999999999999	18.91500000000001	0.05780766286274208
5.496	8.485	18.92000000000001	0.06670958011633173
5.497	8.49	18.92000000000001	0.08088000454171253
5.498	8.49	18.925000000000008	0.07068482374783121
5.4990000000000006	8.49	18.925000000000008	0.07128978830534896
5.5	8.49	18.930000000000007	0.07410952277224771
5.501	8.495	18.93500000000001	0.06821771996064763
5.502	8.495	18.94000000000001	0.06669401786466989
5.503	8.495	18.94000000000001	0.06736770566016012
5.5040000000000004	8.495	18.94000000000001	0.06805319947071227
5.505	8.5	18.94500000000001	0.062369340247793156
5.506	8.5	18.94500000000001	0.06326334415893307
5.507	8.5	18.94500000000001	0.06416879082313602
5.508	8.5	18.95000000000001	0.05082262613533578
5.509	8.5	18.95500000000001	0.05524090027074027
5.51	8.5	18.960000000000008	0.05940718729207657
5.511	8.5	18.96500000000001	0.051163920752777176
5.5120000000000005	8.5	18.96500000000001	0.052283188987951035
5.513	8.5	18.97500000000001	0.03257944293038875
5.514	8.5	18.97500000000001	0.03362353459980458
5.515	8.5	18.985000000000007	0.0038623704028404315
5.516	8.505	18.995000000000008	0.010901608423352485
5.517	8.505	18.995000000000008	0.011768298386399687
5.518	8.505	18.995000000000008	0.012645886209504631
5.519	8.505	19.01000000000001	0.06340771371232153
5.5200000000000005	8.51	19.01000000000001	0.0556730519177991
5.521	8.515	19.01000000000001	0.06542669405339131
5.522	8.515	19.01000000000001	0.06602234126888594
5.523	8.515	19.01000000000001	0.06662943123744393
5.524	8.515	19.01500000000001	0.04763873625148088
5.525	8.52	19.01500000000001	0.05186137672419101
5.526	8.52	19.02000000000001	0.04975771533055812
5.527	8.52	19.02000000000001	0.050259493811933245
5.5280000000000005	8.52	19.02500000000001	0.04578354544198622
5.529	8.52	19.02500000000001	0.046332075860628916
5.53	8.525	19.02500000000001	0.03018112245334019
5.531	8.535	19.04000000000001	0.07835342616614575
5.532	8.535	19.04500000000001	0.05449379009076041
5.533	8.545	19.04500000000001	0.006892931647654255
5.534	8.549999999999999	19.04500000000001	-0.0010840283171533183
5.535	8.549999999999999	19.04500000000001	-0.000693842040479592
5.5360000000000005	8.549999999999999	19.06000000000001	-0.028532013486088886
5.537	8.549999999999999	19.06500000000001	-0.04718631014467449
5.538	8.549999999999999	19.06500000000001	-0.046788638407862446
5.539	8.555	19.070000000000007	-0.020939228243340907
5.54	8.555	19.07500000000001	-0.018631103015222708
5.541	8.565	19.080000000000005	-0.007986598742905124
5.542	8.569999999999999	19.085000000000008	-0.02364543756310987
5.543	8.579999999999998	19.085000000000008	-0.04243935926716366
5.5440000000000005	8.584999999999999	19.090000000000007	-0.025836238025488983
5.545	8.584999999999999	19.090000000000007	-0.025395228453122018
5.546	8.589999999999998	19.09500000000001	-0.051859851289682596
5.547	8.594999999999999	19.10000000000001	-0.03768211441952396
5.548	8.594999999999999	19.10000000000001	-0.03681767173400961
5.549	8.594999999999999	19.105000000000008	-0.054843262680797214
5.55	8.599999999999998	19.11000000000001	-0.06802725128339875
5.551	8.599999999999998	19.11000000000001	-0.0671259275465096
5.5520000000000005	8.604999999999999	19.120000000000008	-0.06855702892198738
5.553	8.604999999999999	19.125000000000007	-0.0651576447522643
5.554	8.61	19.135000000000005	-0.03593701913648305
5.555	8.61	19.140000000000008	-0.027075340401761405
5.556	8.615	19.150000000000006	0.03505909818164005
5.557	8.62	19.150000000000006	0.0970649258808689
5.558	8.62	19.15500000000001	0.09275348445401209
5.559	8.62	19.17000000000001	0.10606385792036618
5.5600000000000005	8.62	19.175000000000008	0.08415525988858262
5.561	8.629999999999999	19.190000000000012	0.04015710732981313
5.562	8.634999999999998	19.19500000000001	0.05835987037354744
5.563	8.634999999999998	19.19500000000001	0.05899685493677703
5.564	8.634999999999998	19.20000000000001	0.06282442854592872
5.565	8.634999999999998	19.22000000000001	0.07171163855724691
5.566	8.634999999999998	19.22000000000001	0.07247544674466458
5.567	8.634999999999998	19.22000000000001	0.07324997116113977
5.5680000000000005	8.634999999999998	19.22500000000001	0.05922184961030061
5.569	8.639999999999999	19.23000000000001	0.07454787590506609
5.57	8.645	19.23000000000001	0.11794019109859889
5.571	8.649999999999999	19.23000000000001	0.08669377632665183
5.572	8.649999999999999	19.23500000000001	0.10476521721637476
5.573	8.649999999999999	19.24000000000001	0.11974935844595894
5.574	8.659999999999998	19.25500000000001	0.09078112665381462
5.575	8.659999999999998	19.25500000000001	0.09203930963357308
5.5760000000000005	8.664999999999997	19.26500000000001	0.08349684081418281
5.577	8.669999999999998	19.26500000000001	0.06010805312718312
5.578	8.669999999999998	19.27500000000001	0.09120442521458266
5.579	8.669999999999998	19.280000000000012	0.0745689928936891
5.58	8.669999999999998	19.28500000000001	0.07324261012724453
5.581	8.669999999999998	19.28500000000001	0.07444440163363565
5.582	8.669999999999998	19.28500000000001	0.0756572726310856
5.583	8.674999999999997	19.29000000000001	0.03539368243548521
5.5840000000000005	8.674999999999997	19.29000000000001	0.036501813176736106
5.585	8.674999999999997	19.29500000000001	0.04714333651583008
5.586	8.674999999999997	19.30000000000001	0.07240272986362636
5.587	8.674999999999997	19.31000000000001	0.07523529596290357
5.588	8.679999999999998	19.31000000000001	0.04786294060926727
5.589	8.679999999999998	19.31000000000001	0.04899341645641796
5.59	8.679999999999998	19.31000000000001	0.050134790163627485
5.591	8.679999999999998	19.31000000000001	0.051287061730896116
5.5920000000000005	8.679999999999998	19.31000000000001	0.05245023115822342
5.593	8.679999999999998	19.31500000000001	0.08838879526634204
5.594	8.679999999999998	19.320000000000007	0.10387343000075362
5.595	8.679999999999998	19.325000000000006	0.0957841014895207
5.596	8.684999999999997	19.325000000000006	0.0639545442741781
5.597	8.684999999999997	19.325000000000006	0.06507479504158153
5.598	8.684999999999997	19.34500000000001	0.0728209083031468
5.599	8.684999999999997	19.350000000000012	0.08429759970756658
5.6000000000000005	8.684999999999997	19.35500000000001	0.09909271353090995
5.601	8.684999999999997	19.36000000000001	0.07754530815619673
5.602	8.684999999999997	19.36000000000001	0.0783993841129415
5.603	8.684999999999997	19.370000000000008	0.08325016731487796
5.604	8.689999999999998	19.370000000000008	0.11269383198876627
5.605	8.699999999999998	19.375000000000007	0.11159124827059431
5.606	8.704999999999998	19.380000000000006	0.06257129696910796
5.607	8.709999999999999	19.390000000000008	0.054678844414505975
5.6080000000000005	8.709999999999999	19.390000000000008	0.05476031966761628
5.609	8.709999999999999	19.39500000000001	0.0572941813051992
5.61	8.714999999999998	19.40500000000001	0.07407082937709947
5.611	8.714999999999998	19.410000000000007	0.12233216267215702
5.612	8.714999999999998	19.41500000000001	0.1133889039941203
5.613	8.714999999999998	19.41500000000001	0.11292796664323743
5.614	8.724999999999998	19.42000000000001	0.09988556517991216
5.615	8.724999999999998	19.42000000000001	0.09953978620818014
5.6160000000000005	8.724999999999998	19.425000000000008	0.08138632439280385
5.617	8.729999999999999	19.430000000000007	0.07266744711082748
5.618	8.734999999999998	19.435000000000006	0.09241976058308556
5.619	8.734999999999998	19.435000000000006	0.09202338557171431
5.62	8.734999999999998	19.445000000000004	0.05108294732474419
5.621	8.734999999999998	19.450000000000006	0.03221839043306249
5.622	8.734999999999998	19.455000000000005	0.027470383695143596
5.623	8.739999999999997	19.465000000000003	0.08357798451877485
5.6240000000000006	8.744999999999997	19.465000000000003	0.11776246124675736
5.625	8.744999999999997	19.465000000000003	0.11741229706270419
5.626	8.744999999999997	19.465000000000003	0.11707375726271231
5.627	8.744999999999997	19.465000000000003	0.11674684184678358
5.628	8.744999999999997	19.475000000000005	0.1563097047128886
5.6290000000000004	8.744999999999997	19.475000000000005	0.1558980805007797
5.63	8.744999999999997	19.475000000000005	0.15549808067273313
5.631	8.744999999999997	19.475000000000005	0.15510970522875078
5.632	8.749999999999998	19.475000000000005	0.13732516784057125
5.633	8.754999999999997	19.475000000000005	0.13944837444317626
5.634	8.754999999999997	19.490000000000006	0.16676137702755645
5.635	8.754999999999997	19.500000000000007	0.18589049196882051
5.636	8.759999999999998	19.51000000000001	0.21934886450396926
5.6370000000000005	8.759999999999998	19.51000000000001	0.21893543126050807
5.638	8.769999999999998	19.51000000000001	0.18955752538929888
5.639	8.769999999999998	19.515000000000008	0.23772997293259712
5.64	8.769999999999998	19.520000000000007	0.26141988851123404
5.641	8.779999999999998	19.520000000000007	0.23225509818538925
5.642	8.779999999999998	19.525000000000006	0.2550899899964523
5.643	8.779999999999998	19.530000000000005	0.27860994374048076
5.644	8.779999999999998	19.530000000000005	0.2780592217014164
5.6450000000000005	8.779999999999998	19.530000000000005	0.2775193975224117
5.646	8.779999999999998	19.535000000000007	0.28087523886646615
5.647	8.779999999999998	19.545000000000005	0.29997544169190543
5.648	8.784999999999998	19.545000000000005	0.2762384894983721
5.649	8.784999999999998	19.550000000000008	0.2833215917154775
5.65	8.79	19.550000000000008	0.27449316955728464
5.651	8.79	19.550000000000008	0.27396353012402896
5.652	8.79	19.555000000000007	0.2777382751608572
5.6530000000000005	8.79	19.555000000000007	0.2771915801279505
5.654	8.79	19.56000000000001	0.29353866930438866
5.655	8.79	19.57000000000001	0.27689339056921713
5.656	8.79	19.57000000000001	0.27638836408556355
5.657	8.79	19.58000000000001	0.3063191368997949
5.658	8.794999999999998	19.58000000000001	0.29306962747557114
5.659	8.799999999999999	19.58000000000001	0.29587967650287816
5.66	8.799999999999999	19.59500000000001	0.2863633094559957
5.6610000000000005	8.805	19.59500000000001	0.29552118374426517
5.662	8.805	19.60500000000001	0.2931662909977805
5.663	8.805	19.610000000000014	0.28471830255864056
5.664	8.805	19.610000000000014	0.2842783220087377
5.665	8.805	19.610000000000014	0.2838490576878928
5.666	8.805	19.610000000000014	0.2834305095961055
5.667	8.809999999999999	19.615000000000013	0.26294134735011093
5.668	8.809999999999999	19.62000000000001	0.26383165675588444
5.6690000000000005	8.809999999999999	19.62000000000001	0.26347095081893185
5.67	8.815	19.62000000000001	0.28407614404013354
5.671	8.815	19.62000000000001	0.2836655458325597
5.672	8.819999999999999	19.62500000000001	0.29996945045910134
5.673	8.819999999999999	19.63000000000001	0.3084537790413166
5.674	8.825	19.63000000000001	0.29074513034599414
5.675	8.825	19.63000000000001	0.290072962713451
5.676	8.825	19.63000000000001	0.28941114804796436
5.6770000000000005	8.825	19.635000000000012	0.2890174261798227
5.678	8.829999999999998	19.64000000000001	0.36026283297955064
5.679	8.829999999999998	19.645000000000014	0.35951540229582546
5.68	8.834999999999997	19.650000000000013	0.3950000488271742
5.681	8.839999999999998	19.655000000000012	0.40999652672716735
5.682	8.844999999999997	19.655000000000012	0.4054760964277368
5.683	8.844999999999997	19.655000000000012	0.4046148454940339
5.684	8.844999999999997	19.655000000000012	0.40376412915838805
5.6850000000000005	8.844999999999997	19.66000000000001	0.42485178163917225
5.686	8.849999999999996	19.665000000000013	0.41580921477237454
5.687	8.849999999999996	19.665000000000013	0.41482161751790814
5.688	8.849999999999996	19.665000000000013	0.41384437323049816
5.689	8.849999999999996	19.665000000000013	0.4128774819101448
5.69	8.849999999999996	19.665000000000013	0.41192094355684594
5.691	8.849999999999996	19.670000000000012	0.3951997354933794
5.692	8.854999999999997	19.670000000000012	0.4212743040862755
5.6930000000000005	8.859999999999996	19.680000000000014	0.3767576695236008
5.694	8.859999999999996	19.680000000000014	0.3758917560505832
5.695	8.859999999999996	19.690000000000012	0.4353001636479639
5.696	8.869999999999996	19.690000000000012	0.42392905758365473
5.697	8.874999999999996	19.70000000000001	0.42885672358494503
5.698	8.874999999999996	19.70000000000001	0.42741799016359683
5.699	8.874999999999996	19.70500000000001	0.38945007809332727
5.7	8.874999999999996	19.710000000000008	0.3669434579018674
5.7010000000000005	8.874999999999996	19.715000000000007	0.3419484898921743
5.702	8.874999999999996	19.715000000000007	0.34041671865569906
5.703	8.874999999999996	19.72500000000001	0.34803105928479683
5.704	8.874999999999996	19.730000000000008	0.3461930565618908
5.705	8.874999999999996	19.730000000000008	0.34479341186523593
5.706	8.874999999999996	19.745000000000008	0.318465218623855
5.707	8.879999999999995	19.745000000000008	0.3006533678326677
5.708	8.879999999999995	19.745000000000008	0.29964209553097326
5.7090000000000005	8.879999999999995	19.75000000000001	0.2935026497047003
5.71	8.884999999999996	19.75500000000001	0.31068066518723575
5.711	8.884999999999996	19.76500000000001	0.3257328761871341
5.712	8.884999999999996	19.77000000000001	0.306514239226088
5.713	8.884999999999996	19.77000000000001	0.3054009237559882
5.714	8.884999999999996	19.780000000000012	0.29636889334387995
5.715	8.884999999999996	19.780000000000012	0.2952869749261245
5.716	8.884999999999996	19.78500000000001	0.31719956861064885
5.7170000000000005	8.884999999999996	19.79000000000001	0.32568183345095647
5.718	8.889999999999997	19.79000000000001	0.36577849804559576
5.719	8.889999999999997	19.795000000000012	0.3604884011121654
5.72	8.889999999999997	19.795000000000012	0.3593522150860278
5.721	8.894999999999998	19.795000000000012	0.3514827516102856
5.722	8.894999999999998	19.80500000000001	0.3492294933127196
5.723	8.894999999999998	19.815000000000015	0.3271176820915622
5.724	8.904999999999998	19.815000000000015	0.29094772645540873
5.7250000000000005	8.904999999999998	19.815000000000015	0.2897981806947714
5.726	8.904999999999998	19.815000000000015	0.2886591695321903
5.727	8.909999999999997	19.82000000000001	0.28923313737874456
5.728	8.914999999999997	19.82000000000001	0.2757954659630564
5.729	8.914999999999997	19.82500000000001	0.30901450956573834
5.73	8.919999999999996	19.82500000000001	0.34185023417678306
5.731	8.924999999999997	19.82500000000001	0.3818828149470399
5.732	8.924999999999997	19.82500000000001	0.38126585480644914
5.7330000000000005	8.929999999999996	19.82500000000001	0.3795479776915408
5.734	8.929999999999996	19.82500000000001	0.3789673427731102
