# t 	 IC 	 IH 	 IHC 
5.229	16.890138588683033	21.80598638568595	7.255839915040453
5.23	16.982599204687567	21.669664487480983	7.2051139096385
5.231	16.98037155964102	21.666639628835775	7.202435819136484
5.232	16.978154366486102	21.663651326695135	7.199771824805664
5.2330000000000005	16.975841958468596	21.68729735763994	7.219076809916012
5.234	16.9736594259988	21.63870018778831	7.240699994782134
5.235	16.941485937539543	21.632215108755187	7.1288016721343475
5.236	16.938990995905524	21.62884784689466	7.125543195652285
5.237	16.93652548477816	21.59144581936633	7.1254254516091
5.238	16.934070294778003	21.588061697042097	7.122139236401011
5.239	16.931252810038885	21.547122644859375	7.137079740923606
5.24	16.928181825791288	21.547532812478643	7.144002324110648
5.2410000000000005	16.947767304509128	21.535888535601607	7.148652073178874
5.242	16.94525788161498	21.532018738124762	7.145333355911192
5.243	16.969363700434986	21.579896048771285	7.183436319733346
5.244	16.954877705516388	21.5520643856782	7.162700256971103
5.245	16.952526691525705	21.548771732613858	7.1596665120442
5.246	16.950186524432986	21.545519016012594	7.1566482512786065
5.247	16.947857209709387	21.542306246496086	7.153645485746478
5.248	16.990588887036385	21.539350436359936	7.168849948726452
5.249	17.031491456658365	21.512066555782067	7.183868439905969
5.25	17.02932611646854	21.50923673588259	7.180897627269421
5.251	17.126132692176768	21.561074736429912	7.237040133210351
5.252	17.12443341349188	21.558237336826835	7.234499475960088
5.253	17.1227447818626	21.555438939418483	7.231973678519751
5.2540000000000004	17.121140150379045	21.557103888268376	7.2417122455475225
5.255	17.119312230332188	21.539112250349984	7.200161917403264
5.256	17.0771937291185	21.535812604153314	7.156218269498189
5.257	17.075198149590452	21.528715733832804	7.133059501352563
5.258	17.13690561690219	21.55166533038054	7.174574954442759
5.259	17.13485137958624	21.548283857155106	7.17171899753173
5.26	17.218146691184216	21.52850606241819	7.146729130619847
5.261	17.25435116226732	21.500045892675058	7.122089864846593
5.2620000000000005	17.358679397886927	21.496290591159976	7.0881574054321606
5.263	17.356758050003133	21.492796769883448	7.085506550856629
5.264	17.356325782181553	21.50226559763487	7.059593068018022
5.265	17.41292911380083	21.52798052286875	7.039535937787951
5.266	17.41548315817182	21.524257660638597	7.042525895292992
5.267	17.413685492409346	21.543762342930506	7.016079348551609
5.268	17.411897977574228	21.54008361686556	7.013732537126685
5.269	17.410120714742565	21.536442913709365	7.011399474200218
5.2700000000000005	17.408353708666855	21.532840244325097	7.0090801701015115
5.271	17.40659696412006	21.52927561923715	7.00677463515822
5.272	17.456095455258023	21.522009603573114	7.026185380617702
5.273	17.45430780989824	21.518361222721914	7.023792550584305
5.274	17.45271222625482	21.568266661460516	7.051846116279767
5.275	17.44124045871583	21.66695167552425	7.094206373326533
5.276	17.400926100062986	21.759099256851705	7.096929635413781
5.277	17.39873684246778	21.73928815611284	7.090792823746673
5.2780000000000005	17.396574342219495	21.735032272013886	7.087951609290225
5.279	17.39442202622752	21.73081364754349	7.085123973979577
5.28	17.480844417977107	21.75847324464774	7.086593607826575
5.281	17.478945291013446	21.788195482800937	7.1041047159451995
5.282	17.563754641112194	21.784539460452923	7.07283199096851
5.283	17.561828245814258	21.780338569438396	7.070286490926489
5.284	17.559989451154447	21.828242244600066	7.080750765219405
5.285	17.642600276779184	21.77148104618716	7.0621806029309795
5.2860000000000005	17.640838844353556	21.76751258349406	7.0596080011332285
5.287	17.639087957325923	21.76358149175872	7.057048890954759
5.288	17.637347621488196	21.759687769301944	7.054503281681423
5.289	17.63561784265814	21.755831414107966	7.051971182621194
5.29	17.633898626679354	21.752012423823967	7.049452603104213
5.291	17.632189979421007	21.748230795759785	7.046947552482694
5.292	17.626800448854556	21.839064815080043	7.0518568941390045
5.293	17.60847387363965	21.85482234922597	7.059743956307621
5.2940000000000005	17.606496066186562	21.85069625670904	7.056887830518079
5.295	17.604627997086407	21.87242675002603	7.07064660583401
5.296	17.60327872976673	21.893494373276848	7.030740036260885
5.297	17.601475371665757	21.861975461862915	7.031189194890275
5.298	17.59971020936592	21.857229333911928	7.0284416624349255
5.299	17.605556628035828	21.85334153858671	7.011320162906012
5.3	17.500060470191084	21.887961308638264	6.96330313599862
5.301	17.498273217450834	21.994800654343774	6.985011035698666
5.3020000000000005	17.496496661874527	21.99041987863903	6.982189803652671
5.303	17.61138147417409	21.98678951511193	7.0391839261239255
5.304	17.555879638125763	21.989891193921167	7.031666966828496
5.305	17.554273021518494	21.986227097039162	7.029421636672878
5.306	17.516779731867686	21.923189960208614	6.991382716913992
5.307	17.45368385979351	21.991101847507956	6.951168819653404
5.308	17.452115826990607	22.04999589498658	6.966829059305648
5.309	17.544327226384624	22.0355206948732	6.990015889243941
5.3100000000000005	17.54281362780829	22.032646822374794	6.987775172783851
5.311	17.550729557853074	22.069403597067765	6.998250665487932
5.312	17.549240355014604	22.06669757738274	6.996000012151445
5.313	17.547761326437683	22.064027038623813	6.993761430777558
5.314	17.507640795236956	22.059060253111664	6.987337883164124
5.315	17.504275587019944	22.067223139177273	7.00600449287283
5.316	17.518590618606005	22.063206279916393	7.000856489814046
5.317	17.60115573691236	22.057343617635695	7.014951351474153
5.3180000000000005	17.599653162554283	22.05176094034533	7.0378838239608035
5.319	17.59801410123734	22.048129552021763	7.0351898709457465
5.32	17.5962872524643	22.06203074877596	7.016119681346886
5.321	17.63263396127675	22.058575625805375	7.001134580337793
5.322	17.638966166197665	22.031101720488387	7.001275556072482
5.323	17.63721529827433	22.027741634432928	6.998543152020392
5.324	17.7081389225534	22.066233500253837	7.042728830720671
5.325	17.70658034328654	22.043174022879672	7.061683044527225
5.3260000000000005	17.705075833973087	22.126570366416914	7.100283477160094
5.327	17.703492810158732	22.12313359213728	7.0973462405372025
5.328	17.701920540080184	22.119735899245757	7.094423346046282
5.329	17.700503756698556	22.123598617201846	7.115682833238427
5.33	17.76666582106342	22.149845703676153	7.154778261105547
5.331	17.765318537619965	22.223835305760858	7.167938923284821
5.332	17.74027770845061	22.243163542539243	7.189317511735435
5.333	17.710882604078186	22.3247992142573	7.1940370578202755
5.3340000000000005	17.709302349092376	22.2939401280648	7.156065458948265
5.335	17.708797342550664	22.229753700872664	7.144143572814391
5.336	17.71150495852875	22.107201302989385	7.1234426653835365
5.337	17.70995384294931	22.103431896206907	7.120657310972606
5.338	17.66942751829124	22.10522893291805	7.0603459341657455
5.339	17.66781910659927	22.101244479076904	7.057424515147983
5.34	17.666221224116686	22.097299768628393	7.054517244116929
5.341	17.664616083366056	22.17265066008002	7.048772646762921
5.3420000000000005	17.72271556066407	22.14393203474256	7.047733569639002
5.343	17.708022795516403	22.11688771207601	7.065693543526939
5.344	17.68686658271706	22.104737684593164	7.088017112858248
5.345	17.685615162431738	22.031641570707386	7.120001348260682
5.346	17.706705502491264	22.109135241786788	7.142014294731053
